"City","State","lat","lng"
"Ferney","SD",45.32904,-98.083721
"Fernley","NV",39.489212,-119.196644
"Fernwood","ID",47.112423,-116.528526
"Fernwood","MS",31.18537,-90.427966
"Ferriday","LA",31.660219,-91.550218
"Ferris","IL",40.468178,-91.170959
"Ferris","TX",32.494337,-96.640443
"Ferrisburg","VT",44.210886,-73.256629
"Ferron","UT",39.14373,-111.118572
"Ferrum","VA",36.889337,-80.025866
"Ferrysburg","MI",43.080865,-86.215413
"Ferryville","WI",43.319219,-91.054678
"Fertile","IA",43.299228,-93.28496
"Fertile","MN",47.534788,-96.285663
"Fessenden","ND",47.625048,-99.564274
"Festus","MO",38.270941,-90.413534
"Feura Bush","NY",42.555446,-73.913714
"Fiatt","IL",40.449305,-90.161761
"Fiddletown","CA",38.510343,-120.708029
"Fidelity","IL",39.092772,-90.374651
"Fieldale","VA",36.708873,-79.970745
"Fielding","UT",41.628942,-112.094039
"Fieldon","IL",39.107914,-90.501701
"Fields","OR",43.019785,-119.069624
"Fields Landing","CA",40.72533,-124.21666
"Fieldton","TX",34.068938,-102.350649
"Fife","VA",37.733844,-77.888082
"Fife Lake","MI",44.584533,-85.393948
"Fifield","WI",45.814336,-90.453045
"Fifty Lakes","MN",46.727867,-94.040303
"Fifty Six","AR",35.91896,-92.127207
"Filer","ID",42.54076,-114.623799
"Filer City","MI",44.238191,-86.057975
"Filion","MI",43.952572,-82.973268
"Filley","NE",40.284748,-96.535195
"Fillmore","CA",34.212885,-118.9992925
"Fillmore","IL",39.11551,-89.362709
"Fillmore","IN",39.652271,-86.73796
"Fillmore","MO",40.041019,-94.971508
"Fillmore","NY",42.45079,-78.104285
"Fillmore","UT",39.055572,-112.467412
"Fincastle","VA",37.527349,-79.834474
"Finchville","KY",38.15483,-85.340174
"Findlay","IL",39.519283,-88.746756
"Findlay","OH",41.004241,-83.65775
"Findley Lake","NY",42.133206,-79.737701
"Fine","NY",44.23896,-75.122756
"Fingal","ND",46.775099,-97.797553
"Finger","TN",35.268959,-88.567203
"Fingerville","SC",34.999397,-82.057103
"Finksburg","MD",39.499102,-76.910108
"Finland","MN",47.497114,-91.320571
"Finlayson","MN",46.23792,-92.950358
"Finley","CA",39.00686,-122.859625
"Finley","ND",47.51207,-97.83707
"Finley","OK",34.418801,-95.358406
"Finley","TN",36.068517,-89.561464
"Finleyville","PA",40.19897,-80.059974
"Finly","IN",39.821516,-85.765169
"Firebaugh","CA",36.772741,-120.213442
"Firebrick","KY",38.521926,-83.335329
"Firesteel","SD",45.098685,-100.879214
"Firestone","CO",40.122477,-104.935838
"Firth","ID",43.303218,-112.10957
"Firth","NE",40.560657,-96.58393
"Fischer","TX",29.95346,-98.228503
"Fish Camp","CA",37.51165,-119.652872
"Fish Creek","WI",45.11038,-87.209899
"Fish Haven","ID",42.039684,-111.441977
"Fisher","AR",35.503918,-90.944428
"Fisher","IL",40.137239,-88.208104
"Fisher","LA",31.493332,-93.464539
"Fisher","MN",47.799949,-96.798532
"Fisher","PA",41.202325,-79.453751
"Fisher","WV",38.999518,-78.821226
"Fishers","IN",39.967406,-85.964894
"Fishers","NY",43.010908,-77.47054
"Fishers Hill","VA",38.983383,-78.403766
"Fishers Island","NY",40.992288,-72.723496
"Fishers Landing","NY",44.207681,-75.914556
"Fishersville","VA",38.096364,-78.99295
"Fishertown","PA",40.130173,-78.591457
"Fisherville","KY",38.188936,-85.446269
"Fishing Creek","MD",38.29868,-76.203532
"Fishkill","NY",41.61898,-73.847308
"Fishs Eddy","NY",42.183045,-74.925617
"Fishtail","MT",45.410217,-109.771658
"Fisk","MO",36.782328,-90.207712
"Fiskdale","MA",42.106405,-72.114045
"Fiskeville","RI",41.7312,-71.546756
"Fisty","KY",37.30636,-83.090441
"Fitchburg","MA",42.583689,-71.816767
"Fithian","IL",40.139763,-87.86895
"Fittstown","OK",34.735301,-96.669321
"Fitzgerald","GA",31.748753,-83.235412
"Fitzhugh","OK",34.735301,-96.669321
"Fitzpatrick","AL",32.092808,-85.704649
"Fitzwilliam","NH",42.881769,-72.248026
"Five Points","AL",32.91934,-85.311223
"Five Points","CA",36.33859,-120.111796
"Five Points","TN",35.035472,-87.291424
"Flag Pond","TN",36.027038,-82.545757
"Flagler","CO",39.32513,-102.783284
"Flagler Beach","FL",29.487965,-81.2328825
"Flagstaff","AZ",35.6871094,-111.8158974
"Flagtown","NJ",40.566553,-74.599801
"Flanagan","IL",40.882185,-88.844393
"Flanders","NJ",40.850884,-74.701558
"Flandreau","SD",43.984004,-96.616189
"Flasher","ND",46.599807,-101.316642
"Flat","AK",65.226375,-151.025085
"Flat","TX",31.295568,-97.582152
"Flat Lick","KY",36.871254,-83.829985
"Flat Rock","AL",34.803085,-85.720245
"Flat Rock","IL",38.895585,-87.672672
"Flat Rock","IN",39.393802,-85.77201
"Flat Rock","MI",42.116811,-83.300439
"Flat Rock","NC",35.297055,-82.403731
"Flat Rock","OH",41.23707,-82.859705
"Flat Top","WV",37.554091,-81.100627
"Flatgap","KY",37.923134,-82.922077
"Flatonia","TX",29.782749,-97.111371
"Flatwoods","KY",38.50316,-82.728176
"Flatwoods","LA",31.375488,-92.893591
"Flatwoods","WV",38.733696,-80.574704
"Flaxton","ND",48.877183,-102.382327
"Flaxville","MT",48.781396,-105.562544
"Fleetville","PA",41.401881,-75.637626
"Fleetwood","NC",36.330187,-81.508408
"Fleetwood","PA",40.326392,-75.808303
"Fleischmanns","NY",42.177175,-74.547279
"Fleming","CO",40.598608,-102.874735
"Fleming","GA",31.87673,-81.457959
"Fleming","OH",39.430738,-81.44512
"Fleming","PA",40.904645,-77.875191
"Flemingsburg","KY",38.438363,-83.732284
"Flemington","MO",37.739853,-93.463116
"Flemington","NJ",40.50786,-74.863283
"Flemington","WV",39.345364,-80.04977
"Flensburg","MN",45.953341,-94.546845
"Fletcher","MO",38.170261,-90.718536
"Fletcher","NC",35.370666,-82.494647
"Fletcher","OH",40.144491,-84.100988
"Fletcher","OK",34.826905,-98.228076
"Flicksville","PA",40.693376,-75.471156
"Flint","MI",43.0118986666667,-83.7155465
"Flint","TX",32.226635,-95.390166
"Flint Hill","VA",38.787434,-78.083739
"Flinthill","MO",38.750949,-90.536784
"Flinton","PA",40.687598,-78.552346
"Flintstone","GA",34.846843,-85.238041
"Flintstone","MD",39.679418,-78.524164
"Flintville","TN",35.058083,-86.412954
"Flippin","AR",36.317483,-92.595011
"Flom","MN",47.325074,-96.469194
"Flomaton","AL",31.060013,-87.199942
"Flomot","TX",34.073908,-100.779551
"Floodwood","MN",46.937895,-92.837735
"Flora","IL",38.710797,-88.493686
"Flora","IN",40.556269,-86.490521
"Flora","LA",31.612444,-93.097958
"Flora","MS",32.553269,-90.326653
"Flora Vista","NM",36.813789,-108.047499
"Florahome","FL",29.611384,-81.73499
"Floral","AR",35.663046,-91.712976
"Floral City","FL",28.73035,-82.307734
"Floral Park","NY",40.743955,-73.675585
"Florala","AL",31.019653,-86.329568
"Florence","AL",34.8781362,-87.7275182
"Florence","AZ",32.9830035,-111.375494
"Florence","CO",38.3568115,-105.1808315
"Florence","IN",38.82353,-84.950119
"Florence","KS",38.293353,-96.974518
"Florence","KY",38.97596,-84.70225
"Florence","MA",42.328838,-72.845227
"Florence","MO",38.608009,-92.982845
"Florence","MS",32.280972,-90.003854
"Florence","MT",46.617296,-114.04192
"Florence","NJ",40.12486,-74.738863
"Florence","OR",44.064723,-123.996747
"Florence","SC",34.077795,-79.6883561666667
"Florence","SD",45.015481,-97.306014
"Florence","TX",30.807586,-97.78119
"Florence","VT",43.576783,-73.107352
"Florence","WI",45.845525,-88.284254
"Floresville","TX",29.162771,-98.175887
"Florham Park","NJ",40.7735,-74.397996
"Florida","NY",41.319956,-74.36699
"Florida","PR",18.360125,-66.562311
"Florien","LA",31.343315,-93.430975
"Floris","IA",40.84047,-92.284098
"Florissant","CO",38.855231,-105.190895
"Florissant","MO",38.769562,-90.3342795
"Floriston","CA",39.392752,-120.021212
"Flossmoor","IL",41.811929,-87.68732
"Flournoy","CA",39.902424,-122.491767
"Flourtown","PA",40.106805,-75.215071
"Flovilla","GA",33.237156,-83.898277
"Flower Mound","TX",33.088376,-97.1127186666667
"Floweree","MT",47.861021,-110.471075
"Flowery Branch","GA",34.282818,-83.891451
"Flowood","MS",32.311287,-90.397157
"Floyd","IA",43.136067,-92.77932
"Floyd","NM",34.181943,-103.589732
"Floyd","VA",36.895714,-80.327524
"Floyd Dale","SC",34.425629,-79.352291
"Floydada","TX",34.015814,-101.381126
"Floyds Knobs","IN",38.35257,-85.890727
"Fluker","LA",30.819086,-90.532641
"Flushing","MI",42.978274,-83.808006
"Flushing","NY",40.723814,-73.8410474444444
"Flushing","OH",40.115634,-81.090224
"Fluvanna","TX",32.853009,-101.103033
"Fly Creek","NY",42.755679,-74.876761
"Flynn","TX",31.15928,-96.12342
"Fogelsville","PA",40.599843,-75.663187
"Folcroft","PA",39.895162,-75.278829
"Foley","AL",30.444884,-87.699386
"Foley","MN",45.691931,-93.914797
"Foley","MO",39.081579,-90.795683
"Folkston","GA",30.855314,-82.027252
"Follansbee","WV",40.335218,-80.570953
"Follett","TX",36.433821,-100.139117
"Folly Beach","SC",32.663043,-79.92697
"Folsom","CA",38.485796,-121.3776125
"Folsom","LA",30.593426,-90.144908
"Folsom","NM",36.369783,-103.505541
"Folsom","PA",39.890962,-75.327282
"Folsom","WV",39.575518,-80.666712
"Folsomville","IN",38.130034,-87.163636
"Fombell","PA",40.813208,-80.199126
"Fond Du Lac","WI",43.746764,-88.5506056666667
"Fonda","IA",42.646211,-94.797046
"Fonda","NY",42.940975,-74.391459
"Fontana","CA",34.49051975,-115.620583
"Fontana","KS",38.417885,-94.88344
"Fontana","WI",42.545625,-88.463036
"Fontana Dam","NC",35.423135,-83.779522
"Fontanelle","IA",41.300894,-94.54783
"Fontanet","IN",39.573663,-87.24536
"Foosland","IL",40.347405,-88.384648
"Foothill Ranch","CA",33.663011,-117.730745
"Footville","WI",42.672575,-89.211151
"Forbes","MN",47.273191,-92.675563
"Forbes","ND",46.011902,-98.848644
"Forbes Road","PA",40.357548,-79.522546
"Forbestown","CA",39.528374,-121.265237
"Force","PA",41.283709,-78.551668
"Ford","KS",37.587839,-99.799449
"Ford","KY",37.968496,-84.157766
"Ford","VA",37.134946,-77.736402
"Ford","WA",47.913372,-117.797447
"Ford City","PA",40.79965,-79.420198
"Ford Cliff","PA",40.756829,-79.522225
"Fordland","MO",37.165856,-92.958202
"Fordoche","LA",30.657644,-91.626406
"Fords","NJ",40.53139,-74.31525
"Fords Branch","KY",37.437194,-82.518527
"Fordsville","KY",37.614496,-86.729497
"Fordville","ND",48.281947,-97.827805
"Fordyce","AR",33.935138,-92.610536
"Fordyce","NE",42.728606,-97.319381
"Foreman","AR",33.734105,-94.37246
"Forest","IN",40.373825,-86.309246
"Forest","LA",32.82388,-91.398944
"Forest","MS",32.399853,-89.505298
"Forest","OH",40.755387,-83.671142
"Forest","VA",37.372437,-79.318718
"Forest City","IA",43.299419,-93.684781
"Forest City","IL",40.305929,-89.8716
"Forest City","MO",40.022472,-95.185611
"Forest City","NC",35.325025,-81.846013
"Forest City","PA",41.652272,-75.531325
"Forest Dale","VT",43.592039,-72.818121
"Forest Falls","CA",34.133057,-116.911711
"Forest Grove","OR",45.598052,-123.1818
"Forest Grove","PA",40.328645,-75.10278
"Forest Hill","LA",31.157736,-92.448853
"Forest Hill","MD",39.587155,-76.392733
"Forest Hill","WV",37.648541,-80.877395
"Forest Hills","KY",37.630682,-82.279522
"Forest Hills","NY",40.723041,-73.843688
"Forest Home","AL",31.850138,-86.837211
"Forest Junction","WI",44.211065,-88.151532
"Forest Knolls","CA",38.015803,-122.690302
"Forest Lake","MN",45.246466,-92.949266
"Forest Lakes","AZ",35.537441,-111.27586
"Forest Park","GA",33.556103,-84.3628845
"Forest Park","IL",41.811929,-87.68732
"Forest Ranch","CA",39.947462,-121.582814
"Forest River","ND",48.259974,-97.522485
"Forestburg","TX",33.436183,-97.565592
"Forestburgh","NY",41.552911,-74.603366
"Forestdale","MA",41.790031,-70.268632
"Forestdale","RI",42.000248,-71.563057
"Forestgrove","MT",47.248497,-109.26308
"Foresthill","CA",39.024453,-120.862663
"Foreston","MN",45.735675,-93.647135
"Forestport","NY",43.500975,-75.153257
"Forestville","CA",38.509736,-122.918385
"Forestville","MI",43.663206,-82.613319
"Forestville","NY",42.441146,-79.172343
"Forestville","PA",41.106756,-80.007017
"Forestville","WI",44.722418,-87.528122
"Forgan","OK",36.86081,-100.531611
"Foristell","MO",38.777039,-90.916101
"Fork","MD",39.47314,-76.448385
"Fork","SC",34.375384,-79.276529
"Fork Union","VA",37.848408,-78.277393
"Forked River","NJ",39.876031,-74.230522
"Forkland","AL",32.610762,-87.844122
"Forks","WA",47.976301,-124.369332
"Forks Of Salmon","CA",41.219117,-123.23633
"Forksville","PA",41.432901,-76.516887
"Forman","ND",46.058634,-97.633282
"Formoso","KS",39.778286,-97.993161
"Forney","TX",32.723931,-96.450819
"Forrest","IL",40.754176,-88.393085
"Forrest City","AR",35.0635695,-90.792812
"Forreston","IL",42.120046,-89.312592
"Forreston","TX",32.248588,-96.823225
"Forsan","TX",32.110537,-101.366949
"Forsyth","GA",33.025944,-83.915021
"Forsyth","IL",39.884409,-89.001417
"Forsyth","MO",36.726771,-93.107824
"Forsyth","MT",46.174223,-106.6303
"Fort Ann","NY",43.443936,-73.489198
"Fort Apache","AZ",34.201164,-110.010612
"Fort Ashby","WV",39.500536,-78.744739
"Fort Atkinson","IA",43.268916,-91.924788
"Fort Atkinson","WI",42.926467,-88.841626
"Fort Bayard","NM",32.757427,-108.007527
"Fort Belvoir","VA",38.714562,-77.167886
"Fort Benning","GA",32.444089,-84.947719
"Fort Benton","MT",47.67977,-110.44038
"Fort Bidwell","CA",41.590548,-120.727706
"Fort Blackmore","VA",36.739474,-82.639637
"Fort Bragg","CA",39.500634,-123.637284
"Fort Bragg","NC",35.0954025,-78.895891
"Fort Branch","IN",38.30512,-87.518339
"Fort Bridger","WY",41.295023,-110.399094
"Fort Buchanan","PR",18.34487,-66.166014
"Fort Calhoun","NE",41.447307,-96.023829
"Fort Campbell","KY",36.657253,-87.458858
"Fort Cobb","OK",35.100632,-98.44173
"Fort Collins","CO",40.5679811111111,-105.276400444444
"Fort Covington","NY",44.955977,-74.48674
"Fort Davis","AL",32.250651,-85.752417
"Fort Davis","TX",30.758682,-104.209994
"Fort Defiance","AZ",35.237487,-109.52295
"Fort Defiance","VA",38.2064,-78.941138
"Fort Deposit","AL",32.01285,-86.608238
"Fort Dick","CA",41.892473,-124.145734
"Fort Dodge","IA",42.438596,-94.166587
"Fort Drum","NY",44.032457,-75.754468
"Fort Duchesne","UT",40.290515,-109.846675
"Fort Edward","NY",43.371195,-73.434566
"Fort Eustis","VA",37.157438,-76.584469
"Fort Fairfield","ME",46.746453,-67.841507
"Fort Gaines","GA",31.63618,-85.054942
"Fort Garland","CO",37.403455,-105.415437
"Fort Gay","WV",38.072978,-82.539781
"Fort George G Meade","MD",39.154307,-76.69119
"Fort Gibson","OK",35.739927,-95.40064
"Fort Gratiot","MI",43.088821,-82.490486
"Fort Hall","ID",43.033131,-112.428535
"Fort Hancock","TX",31.315723,-105.452562
"Fort Harrison","MT",46.609677,-112.121494
"Fort Hill","PA",39.796137,-79.247161
"Fort Howard","MD",39.206998,-76.445599
"Fort Huachuca","AZ",31.719604,-110.0364725
"Fort Hunter","NY",42.945701,-74.263312
"Fort Irwin","CA",35.262453,-116.696561
"Fort Jennings","OH",40.922538,-84.295652
"Fort Johnson","NY",42.969738,-74.292476
"Fort Jones","CA",41.581383,-122.824847
"Fort Kent","ME",47.056484,-68.255868
"Fort Kent Mills","ME",46.516166,-68.886826
"Fort Klamath","OR",42.641537,-122.037995
"Fort Knox","KY",37.899466,-85.952833
"Fort Laramie","WY",42.213334,-104.518529
"Fort Lauderdale","FL",26.1309000638298,-80.2867803829787
"Fort Lawn","SC",34.696331,-80.943356
"Fort Leavenworth","KS",39.346798,-94.931329
"Fort Lee","NJ",40.848745,-73.974032
"Fort Lee","VA",37.233941,-77.334831
"Fort Leonard Wood","MO",37.767687,-92.111975
"Fort Littleton","PA",39.943762,-78.122265
"Fort Loramie","OH",40.364003,-84.23261
"Fort Loudon","PA",40.002593,-77.809574
"Fort Lupton","CO",40.363977,-104.650827
"Fort Lyon","CO",37.955547,-103.072469
"Fort Madison","IA",40.596949,-91.434473
"Fort Mc Coy","FL",29.390965,-81.855082
"Fort Mc Kavett","TX",30.931395,-99.827483
"Fort Mcdowell","AZ",33.625163,-111.677135
"Fort Meade","FL",27.742463,-81.723311
"Fort Meade","SD",44.40932,-103.455428
"Fort Mill","SC",35.033561,-81.038358
"Fort Mitchell","AL",32.296518,-84.997165
"Fort Mitchell","VA",36.948129,-78.248333
"Fort Mohave","AZ",35.035372,-114.5742805
"Fort Monmouth","NJ",40.314531,-74.041654
"Fort Monroe","VA",37.018012,-76.304391
"Fort Montgomery","NY",41.334557,-73.99175
"Fort Morgan","CO",40.262591,-103.847648
"Fort Myers","FL",26.58068,-81.8801542307692
"Fort Myers Beach","FL",26.5644975,-82.009894
"Fort Necessity","LA",31.981305,-91.766549
"Fort Ogden","FL",27.186146,-81.809939
"Fort Oglethorpe","GA",34.931497,-85.175034
"Fort Payne","AL",34.462177,-85.8129595
"Fort Peck","MT",48.019588,-106.446962
"Fort Pierce","FL",27.4262448181818,-80.3883363636364
"Fort Pierre","SD",44.343326,-100.635312
"Fort Plain","NY",42.924806,-74.616883
"Fort Ransom","ND",46.449387,-97.909114
"Fort Recovery","OH",40.452405,-84.7169
"Fort Richardson","AK",61.259092,-149.690318
"Fort Riley","KS",39.113738,-96.837821
"Fort Ripley","MN",46.200293,-94.245167
"Fort Ritner","IN",38.839482,-86.47943
"Fort Rock","OR",42.805272,-120.355294
"Fort Rucker","AL",31.327347,-85.737811
"Fort Scott","KS",37.821629,-94.714793
"Fort Shafter","HI",24.859832,-168.021815
"Fort Shaw","MT",47.545978,-111.875624
"Fort Sheridan","IL",42.255073,-87.818268
"Fort Sill","OK",34.663978,-98.437482
"Fort Smith","AR",35.2570383076923,-94.3027663846154
"Fort Spring","WV",37.975595,-80.426874
"Fort Stckton","TX",30.886367,-102.890491
"Fort Stnton","NM",33.644358,-105.873956
"Fort Stwart","GA",31.825582,-81.545885
"Fort Sumner","NM",34.531467,-104.174298
"Fort Supply","OK",36.572183,-99.573764
"Fort Thomas","AZ",33.033314,-109.971733
"Fort Thomas","KY",39.080411,-84.453991
"Fort Thompson","SD",44.064873,-99.251509
"Fort Totten","ND",48.108758,-99.186842
"Fort Towson","OK",34.01168,-95.573733
"Fort Valley","GA",32.560698,-83.854528
"Fort Valley","VA",38.840715,-78.427584
"Fort Wainwright","AK",64.832821,-147.64418
"Fort Walton Beach","FL",30.5101503333333,-86.6161786666667
"Fort Washakie","WY",43.059931,-108.879125
"Fort Washington","MD",38.7953385,-76.9276695
"Fort Washington","PA",40.2110376666667,-75.0782756666667
"Fort Wayne","IN",41.0867829767442,-85.0952334883721
"Fort White","FL",30.211903,-82.626332
"Fort Wingate","NM",35.519129,-108.486407
"Fort Worth","TX",32.7869790545455,-97.2980136545455
"Fort Yates","ND",46.170605,-100.710536
"Fort Yukon","AK",65.226375,-151.025085
"Fortescue","NJ",39.273034,-75.19137
"Fortine","MT",48.758601,-114.880925
"Fortson","GA",32.563874,-84.991501
"Fortuna","CA",40.815265,-123.903317
"Fortuna","MO",38.545388,-92.760087
"Fortuna","ND",48.816502,-103.467251
"Fortville","IN",39.894912,-85.792762
"Foss","OK",35.281428,-98.991373
"Fossil","OR",44.928579,-120.130869
"Fosston","MN",47.597727,-96.270444
"Foster","KY",38.766691,-84.171226
"Foster","MO",38.251879,-94.331993
"Foster","NE",42.264356,-97.601337
"Foster","OK",34.48532,-97.852223
"Foster","OR",44.430866,-122.400143
"Foster","RI",41.790569,-71.70644
"Foster","VA",37.410286,-76.294103
"Foster","WV",38.072562,-81.825259
"Foster City","MI",45.939891,-87.805995
"Fosters","AL",33.084337,-87.697507
"Fosterville","TN",35.859565,-86.420958
"Fostoria","IA",43.082426,-95.151095
"Fostoria","KS",39.43982,-96.506769
"Fostoria","MI",43.277734,-83.39199
"Fostoria","OH",41.159551,-83.152472
"Fouke","AR",33.261629,-93.886621
"Fountain","CO",38.663856,-104.652221
"Fountain","FL",30.45245,-85.491959
"Fountain","MI",44.030126,-86.142483
"Fountain","MN",43.651181,-92.075216
"Fountain","NC",35.687351,-77.59113
"Fountain City","IN",39.864218,-84.995365
"Fountain City","WI",44.170774,-91.674962
"Fountain Green","UT",39.392622,-111.729316
"Fountain Hill","AR",33.363143,-91.908776
"Fountain Hills","AZ",33.276539,-112.18717
"Fountain Inn","SC",34.65781,-82.2441
"Fountain Run","KY",36.726089,-85.846991
"Fountain Valley","CA",33.640302,-117.769442
"Fountaintown","IN",39.580663,-85.809775
"Fountainville","PA",40.272313,-75.117414
"Four Corners","WY",43.840033,-104.568128
"Four Lakes","WA",47.55988,-117.595751
"Four Oaks","NC",35.4282,-78.339839
"Four Sttes","WV",39.514343,-80.218538
"Fourmile","KY",36.871254,-83.829985
"Fowler","CA",36.623402,-119.691869
"Fowler","CO",37.98146,-103.967799
"Fowler","IL",39.960187,-91.282143
"Fowler","IN",40.606541,-87.311247
"Fowler","KS",37.279983,-100.211034
"Fowler","MI",42.993295,-84.761244
"Fowler","OH",41.307463,-80.602868
"Fowlerton","IN",40.40993,-85.571035
"Fowlerton","TX",28.338951,-99.098369
"Fowlerville","MI",42.641649,-84.054241
"Fowlstown","GA",30.791856,-84.549907
"Fox","AR",35.91896,-92.127207
"Fox","OK",34.288884,-97.248074
"Fox","OR",44.477794,-118.947769
"Fox Island","WA",47.248013,-122.628989
"Fox Lake","IL",42.40247,-88.170234
"Fox Lake","WI",43.568169,-88.895723
